district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,training_split,survey_weight,normalized_reference_weight,calibrated_reference_weight_gender_ur
Sivaganga,21,Rural,18,Female,1,5,4,Casual labour in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8750.0,Scheduled Caste,train,2477969,0.9782994648493644,0.9049966085776934
Sivaganga,21,Rural,16,Female,1,6,5,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12713.0,Scheduled Caste,train,7370433,2.9098389284160113,2.6918080366417474
Virudhunagar,24,Rural,15,Male,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,9010.0,Other Backward Class,train,2749540,1.0855154001450062,1.0889726825131603
Virudhunagar,24,Rural,16,Male,1,5,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10292.0,Other Backward Class,train,726714,0.28690589644121495,0.2878196694719367
Virudhunagar,24,Rural,18,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16858.0,Other Backward Class,train,1007307,0.3976837075197545,0.39895029928798414
Virudhunagar,24,Rural,15,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16858.0,Other Backward Class,holdout,1007307,0.3976837075197545,0.39895029928798414
Virudhunagar,24,Rural,15,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,15667.0,Other Backward Class,train,379318,0.14975433365297597,0.1502312895922689
Virudhunagar,24,Rural,23,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,10533.0,Other Backward Class,train,1568115,0.6190900956881465,0.621061849632711
Virudhunagar,24,Rural,17,Male,1,5,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16083.0,Other Backward Class,validation,4461696,1.7614727258979226,1.7670828799283653
Virudhunagar,24,Rural,19,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,13852.0,Scheduled Caste,train,912872,0.36040087227724354,0.36154872110649555
Virudhunagar,24,Rural,18,Male,1,5,4,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12187.0,Scheduled Caste,holdout,912872,0.36040087227724354,0.36154872110649555
Virudhunagar,24,Rural,23,Male,1,5,3,Self-employed in agriculture,Literate,Secondary,Employed,Employed,8000.0,8721.0,Scheduled Caste,train,751541,0.2967075690262292,0.2976525596240182
Virudhunagar,24,Rural,31,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,10997.0,Other Backward Class,holdout,511236,0.20183541650913697,0.18671212036261375
Virudhunagar,24,Rural,32,Female,2,1,3,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,8574.0,Scheduled Caste,validation,2749540,1.0855154001450062,1.0041789768753002
Virudhunagar,24,Rural,36,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,9010.0,Other Backward Class,train,2749540,1.0855154001450062,1.0041789768753002
Virudhunagar,24,Rural,25,Female,2,2,4,Casual labour in non-agriculture,Literate,Secondary,Employed,Employed,0.0,13683.0,Other Backward Class,validation,1194782,0.47169863352271685,0.4363547962019192
Virudhunagar,24,Rural,40,Female,2,2,3,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,12605.0,Other Backward Class,train,1194782,0.47169863352271685,0.4363547962019192
Virudhunagar,24,Rural,29,Female,2,2,3,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12772.0,Scheduled Caste,train,5209071,2.0565355626572983,1.902441712886809
Virudhunagar,24,Rural,43,Female,2,2,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,10292.0,Other Backward Class,train,726714,0.28690589644121495,0.26540836685444
Virudhunagar,24,Rural,30,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,12983.0,Other Backward Class,train,726714,0.28690589644121495,0.26540836685444
Virudhunagar,24,Rural,37,Female,2,2,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,16858.0,Other Backward Class,validation,1007307,0.3976837075197545,0.3678857236698968
Virudhunagar,24,Rural,34,Female,2,2,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10332.0,Other Backward Class,train,1539742,0.6078884661616388,0.5623400809633352
Virudhunagar,24,Rural,38,Female,3,3,3,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,15708.0,Other Backward Class,train,379318,0.14975433365297597,0.13853341328017965
Virudhunagar,24,Rural,42,Female,2,2,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,15667.0,Other Backward Class,train,379318,0.14975433365297597,0.13853341328017965
Virudhunagar,24,Rural,37,Female,2,2,4,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,12663.0,Other Backward Class,train,4351145,1.717827311391703,1.5891124822101435
Virudhunagar,24,Rural,34,Female,2,2,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,11800.0,Other Backward Class,train,2604536,1.028267978728105,0.9512210390519457
Virudhunagar,24,Rural,40,Female,2,2,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,10533.0,Other Backward Class,train,1568115,0.6190900956881465,0.5727023852436449
Virudhunagar,24,Rural,38,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,16083.0,Other Backward Class,train,4461696,1.7614727258979226,1.6294875958919017
Virudhunagar,24,Rural,26,Female,2,2,5,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,15747.0,Other Backward Class,train,912872,0.36040087227724354,0.33339644848887784
Virudhunagar,24,Rural,36,Female,2,2,4,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,12187.0,Scheduled Caste,validation,912872,0.36040087227724354,0.33339644848887784
Virudhunagar,24,Rural,35,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,10688.0,Other Backward Class,train,751541,0.2967075690262292,0.27447561136038756
Virudhunagar,24,Rural,32,Female,2,2,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,8933.0,Other Backward Class,train,7441530,2.9379079466532834,2.7177738755525844
Virudhunagar,24,Rural,24,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,15625.0,Other Backward Class,train,651650,0.2572707109205516,0.23799371177752987
Virudhunagar,24,Rural,23,Female,2,2,4,Casual labour in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10881.0,Other Backward Class,validation,1194782,0.47169863352271685,0.4363547962019192
Virudhunagar,24,Rural,17,Female,1,5,3,Casual labour in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12605.0,Other Backward Class,train,1194782,0.47169863352271685,0.4363547962019192
Virudhunagar,24,Rural,15,Female,1,5,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10292.0,Other Backward Class,train,726714,0.28690589644121495,0.26540836685444
Virudhunagar,24,Rural,23,Female,2,4,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11317.0,Other Backward Class,train,1568115,0.6190900956881465,0.5727023852436449
Virudhunagar,24,Rural,19,Female,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10533.0,Other Backward Class,holdout,1568115,0.6190900956881465,0.5727023852436449
Virudhunagar,24,Rural,16,Female,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16083.0,Other Backward Class,train,4461696,1.7614727258979226,1.6294875958919017
Virudhunagar,24,Rural,16,Female,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,13852.0,Scheduled Caste,train,912872,0.36040087227724354,0.33339644848887784
Virudhunagar,24,Rural,15,Female,1,5,3,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8721.0,Scheduled Caste,train,751541,0.2967075690262292,0.27447561136038756
Virudhunagar,24,Rural,22,Female,2,2,6,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,16428.0,Other Backward Class,train,3847311,1.5189141964282333,1.4051036986918133
Virudhunagar,24,Rural,20,Female,1,6,5,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14870.0,Other Backward Class,train,757441,0.29903688260626643,0.27663039214683344
Virudhunagar,24,Rural,21,Female,1,5,3,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8558.0,Other Backward Class,holdout,1034289,0.40833617175985015,0.3777400109885208
Virudhunagar,24,Rural,29,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,11907.0,Other Backward Class,holdout,511236,0.20183541650913697,0.20247824665845854
Virudhunagar,24,Rural,33,Male,2,1,4,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10881.0,Other Backward Class,train,1194782,0.47169863352271685,0.47320095709043647
Virudhunagar,24,Rural,28,Male,2,1,4,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,13683.0,Other Backward Class,holdout,1194782,0.47169863352271685,0.47320095709043647
Virudhunagar,24,Rural,35,Male,1,5,2,Casual labour in non-agriculture,Literate,Higher Secondary,Unemployed,Unemployed,0.0,8268.0,Other Backward Class,train,1194782,0.47169863352271685,0.47320095709043647
Virudhunagar,24,Rural,33,Male,2,1,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,12772.0,Scheduled Caste,train,5209071,2.0565355626572983,2.0630854689408085
Virudhunagar,24,Rural,43,Male,2,1,4,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,10292.0,Other Backward Class,train,726714,0.28690589644121495,0.2878196694719367
Virudhunagar,24,Rural,37,Male,2,1,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,18000.0,12983.0,Other Backward Class,train,726714,0.28690589644121495,0.2878196694719367
Virudhunagar,24,Rural,29,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16557.0,Other Backward Class,train,1007307,0.3976837075197545,0.39895029928798414
Virudhunagar,24,Rural,27,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,16557.0,Other Backward Class,holdout,1007307,0.3976837075197545,0.39895029928798414
Virudhunagar,24,Rural,39,Male,2,1,4,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,0.0,16858.0,Other Backward Class,holdout,1007307,0.3976837075197545,0.39895029928798414
Virudhunagar,24,Rural,40,Male,2,1,4,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,10332.0,Other Backward Class,train,1539742,0.6078884661616388,0.6098245437848435
Virudhunagar,24,Rural,31,Male,1,5,3,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,15708.0,Other Backward Class,train,379318,0.14975433365297597,0.1502312895922689
Virudhunagar,24,Rural,44,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,12000.0,15667.0,Other Backward Class,train,379318,0.14975433365297597,0.1502312895922689
Virudhunagar,24,Rural,39,Male,2,1,4,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,12663.0,Other Backward Class,train,4351145,1.717827311391703,1.7232984581616289
Virudhunagar,24,Rural,39,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,11800.0,Other Backward Class,train,2604536,1.028267978728105,1.031542932498562
Virudhunagar,24,Rural,29,Male,2,3,5,Self-employed in agriculture,Literate,Higher Secondary,Employed,Employed,0.0,11317.0,Other Backward Class,train,1568115,0.6190900956881465,0.621061849632711
Virudhunagar,24,Rural,41,Male,2,1,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,16083.0,Other Backward Class,train,4461696,1.7614727258979226,1.7670828799283653
Virudhunagar,24,Rural,35,Male,2,1,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,15747.0,Other Backward Class,holdout,912872,0.36040087227724354,0.36154872110649555
Virudhunagar,24,Rural,1,Male,1,5,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10997.0,Other Backward Class,holdout,511236,0.20183541650913697,0.20247824665845854
Virudhunagar,24,Rural,7,Male,1,5,3,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8574.0,Scheduled Caste,train,2749540,1.0855154001450062,1.0889726825131603
Virudhunagar,24,Rural,12,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9010.0,Other Backward Class,validation,2749540,1.0855154001450062,1.0889726825131603
Virudhunagar,24,Rural,3,Male,1,5,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10881.0,Other Backward Class,train,1194782,0.47169863352271685,0.47320095709043647
Virudhunagar,24,Rural,0,Male,1,5,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10881.0,Other Backward Class,train,1194782,0.47169863352271685,0.47320095709043647
Virudhunagar,24,Rural,8,Male,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12983.0,Other Backward Class,train,726714,0.28690589644121495,0.2878196694719367
Virudhunagar,24,Rural,3,Male,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12983.0,Other Backward Class,train,726714,0.28690589644121495,0.2878196694719367
Virudhunagar,24,Rural,9,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10332.0,Other Backward Class,validation,1539742,0.6078884661616388,0.6098245437848435
Virudhunagar,24,Rural,12,Male,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,15667.0,Other Backward Class,train,379318,0.14975433365297597,0.1502312895922689
Virudhunagar,24,Rural,12,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12663.0,Other Backward Class,train,4351145,1.717827311391703,1.7232984581616289
Virudhunagar,24,Rural,14,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,11800.0,Other Backward Class,train,2604536,1.028267978728105,1.031542932498562
Virudhunagar,24,Rural,1,Male,1,5,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15747.0,Other Backward Class,validation,912872,0.36040087227724354,0.36154872110649555
Virudhunagar,24,Rural,14,Male,1,5,4,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12187.0,Scheduled Caste,train,912872,0.36040087227724354,0.36154872110649555
Virudhunagar,24,Rural,55,Female,2,2,3,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,11907.0,Other Backward Class,train,511236,0.20183541650913697,0.18671212036261375
Virudhunagar,24,Rural,49,Female,2,2,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,15625.0,Other Backward Class,train,651650,0.2572707109205516,0.23799371177752987
Virudhunagar,24,Rural,49,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,16557.0,Other Backward Class,holdout,1007307,0.3976837075197545,0.3678857236698968
Virudhunagar,24,Rural,48,Female,2,2,5,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,11317.0,Other Backward Class,validation,1568115,0.6190900956881465,0.5727023852436449
Virudhunagar,24,Rural,59,Female,3,1,1,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,4845.0,Other Backward Class,train,2906857,1.1476239805637716,1.0616338326348425
Virudhunagar,24,Rural,45,Female,2,2,5,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,13852.0,Scheduled Caste,train,912872,0.36040087227724354,0.33339644848887784
Virudhunagar,24,Rural,57,Female,3,1,1,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,4213.0,Other Backward Class,train,865624,0.341747413289176,0.31614067177735367
